PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,DATE_DIFF,YEAR
P05399,1,0.3172,0.765,1.0,1.0,2,-1,0,1,0,-1,-2,0.9400000000000001,0.86,0.42000000000000004,0.7122736418511066,0.18776081843886,0.0799103763587368,4398625,0.38181818181818183,0.9895522388059701
P09617,3,0.6948,0.545,2.0,1.0,4,-1,0,-1,1,0,0,0.52,0.58,1.0,0.6961770623742455,0.4054203483609473,0.34892058013140764,13296730,0.6181818181818182,0.981094527363184
P06062,-2,0.2632,0.775,1.0,1.0,2,0,0,0,1,-1,-1,0.76,0.58,0.58,0.6378269617706238,0.18211911106774725,0.0271272998859519,4479770,0.32727272727272727,0.9905472636815921
P06530,-2,0.4876,0.945,2.0,2.0,4,0,0,1,-1,1,3,0.54,0.6599999999999999,0.4,0.4969818913480886,0.362808230733737,0.33776808873547903,11155480,0.21818181818181817,0.9935323383084577
P03914,1,0.5088,0.905,1.0,1.0,3,2,0,-1,1,0,2,0.48,0.7,0.44000000000000006,0.5331991951710262,0.3865662115492895,0.47725396392850294,10279750,0.6727272727272727,0.9815920398009951
P05734,0,0.3676,0.36,1.0,1.0,3,-1,1,0,-1,0,1,0.6,0.76,0.52,0.6438631790744468,0.2647943637808688,0.07253863000978997,8984050,0.41818181818181815,0.9885572139303482
P00955,-3,0.6964,0.23,1.0,1.0,4,-1,0,1,1,-1,1,0.44000000000000006,0.54,0.7,0.5724346076458753,0.43161957960082203,0.17144760347594393,12133700,0.6545454545454545,0.9835820895522388
P01393,-3,0.7936,0.8,2.0,1.0,5,0,0,1,-1,1,3,0.7,0.7,1.0,0.8249496981891348,0.4475679982762861,0.49043509855572714,15185240,0.4727272727272727,0.9880597014925373
P07409,2,0.8808,0.52,3.0,2.0,5,-1,1,-1,1,1,3,0.48,0.7,0.82,0.6861167002012073,0.8349249229105559,0.37687346716323006,18670480,0.2545454545454545,0.9920398009950249
P01600,-2,0.252,0.26,1.0,1.0,2,0,1,1,-2,0,0,0.58,0.9400000000000001,0.5599999999999999,0.6458752515090543,0.27772120147735285,0.059629999697217426,7385285,0.34545454545454546,0.9915422885572139
P07706,2,0.5376,0.445,2.0,1.0,4,-2,0,-1,1,1,3,0.9199999999999999,0.8,1.0,0.9215291750503019,0.41313132545059467,0.6087726203813042,13112560,0.14545454545454545,0.9950248756218906
P04648,1,0.366,0.125,1.0,1.0,3,1,0,-1,1,-1,0,0.6,1.0,0.44000000000000006,0.6599597585513078,0.2917446708174022,0.21285412944964222,5858250,0.7818181818181819,0.9786069651741294
P07314,3,0.7536,0.71,3.0,2.0,5,-1,0,0,0,-1,0,0.6799999999999999,0.58,0.45999999999999996,0.5734406438631792,0.2580041913891548,0.19388984770036638,6860970,0.9272727272727272,0.9741293532338309
P07211,-1,0.7956,0.23,2.0,1.0,5,-1,0,0,-1,1,1,0.86,0.5599999999999999,1.0,0.8531187122736419,0.4638640054801092,0.38386572602214347,12677940,0.6727272727272727,0.981094527363184
P05310,-2,0.292,0.435,1.0,1.0,2,1,1,0,0,0,2,0.54,0.6,0.5599999999999999,0.5653923541247485,0.26882618744168746,0.10992420342951727,7779515,0.38181818181818183,0.9895522388059701
P00175,0,0.4324,0.86,1.0,1.0,3,1,1,0,-1,1,1,0.8800000000000001,0.4,0.44000000000000006,0.5593561368209256,0.27478600946009946,0.17604989856783843,8721550,0.6,0.9855721393034826
P08059,0,0.4792,0.365,1.0,1.0,3,2,1,-1,-1,1,2,0.6,0.96,0.48,0.7122736418511066,0.43403643784771556,0.30588508392123614,13776050,0.2727272727272727,0.9915422885572139
P00842,0,0.3708,0.2,1.0,1.0,3,-2,0,0,1,-1,3,0.6599999999999999,0.86,0.86,0.8048289738430584,0.21496216163476373,0.18062595250350724,8134850,0.2727272727272727,0.9940298507462687
P08976,3,0.6444,0.575,2.0,1.0,4,1,0,0,-2,0,1,0.48,0.48,0.8,0.579476861167002,0.32072054492124374,0.3559592656513358,9281280,0.43636363636363634,0.9865671641791045
P08444,-2,0.262,0.11,1.0,1.0,2,0,1,-1,1,1,1,0.48,0.62,0.64,0.5915492957746479,0.405491492211781,0.1380587600044408,11399205,0.12727272727272726,0.9950248756218906
P08689,3,0.6536,0.555,2.0,1.0,4,0,1,-1,-2,0,-2,0.96,0.6799999999999999,0.64,0.7424547283702213,0.4999451176007854,0.33097970347493466,14906280,0.34545454545454546,0.9890547263681592
P03566,2,0.7048,0.14,2.0,1.0,4,1,0,-1,-2,1,3,0.82,0.8400000000000001,0.96,0.8873239436619719,0.4465831641126024,0.35478245072213643,14646760,0.509090909090909,0.9865671641791045
P06498,2,0.8196,0.035,3.0,2.0,5,2,0,0,1,1,2,0.5599999999999999,0.45999999999999996,0.64,0.5653923541247485,0.4073259872225644,0.3640455788698136,10019420,0.2,0.9940298507462687
P02613,3,0.6844,0.74,2.0,1.0,4,-2,0,-1,1,0,2,0.8400000000000001,0.54,0.76,0.6861167002012073,0.4583279975445208,0.2936405567162221,14547070,0.4727272727272727,0.9875621890547264
P04882,2,0.7228,0.265,3.0,2.0,5,1,1,-1,0,1,3,0.72,0.9800000000000001,0.6599999999999999,0.7786720321931591,0.7447378958901214,0.5787870530172283,15929660,0.41818181818181815,0.9885572139303482
P05536,1,0.2364,0.53,1.0,1.0,2,-2,1,-1,0,-1,1,0.58,0.64,0.8,0.6901408450704226,0.23228670565349693,0.3315913242700417,7142250,0.5636363636363636,0.9845771144278607
P07905,-1,0.7308,0.49,2.0,1.0,5,1,1,-1,1,-1,1,0.48,0.6799999999999999,0.8,0.6780684104627767,0.6267498846453275,0.5809004753686378,20555760,0.23636363636363636,0.9925373134328358
P04618,-2,0.3156,0.985,1.0,1.0,2,0,1,-1,-1,-1,2,0.45999999999999996,0.9,0.5599999999999999,0.6016096579476862,0.4195515498179734,0.1495604606332193,10584775,0.45454545454545453,0.9875621890547264
P05173,-2,0.5196,0.1,2.0,2.0,4,2,0,-1,-1,0,3,0.9,0.6599999999999999,0.9199999999999999,0.8672032193158954,0.5625954089856716,0.415022052663982,15815700,0.7272727272727273,0.9800995024875622
P09415,-2,0.3144,0.985,1.0,1.0,2,-1,0,1,-1,0,2,0.58,0.64,0.5599999999999999,0.585513078470825,0.2712755685918193,0.07482968480334272,7414265,0.5636363636363636,0.9825870646766169
P04879,3,0.6904,0.445,2.0,1.0,4,-2,1,0,-1,1,-1,0.82,0.78,0.58,0.7344064386317908,0.29592691290569784,0.17013554566465822,7662340,0.7636363636363637,0.9791044776119403
P07512,-1,0.716,0.41,1.0,1.0,4,-2,1,1,0,1,1,0.72,0.48,0.44000000000000006,0.5372233400402414,0.3763377584808552,0.344974313945156,14241820,0.38181818181818183,0.9885572139303482
P07140,-2,0.2764,0.91,1.0,1.0,2,-2,0,0,-1,-1,-2,0.6,0.6799999999999999,0.9199999999999999,0.7806841046277666,0.16149552505178255,0.010347089754847045,5125790,0.4727272727272727,0.9865671641791045
P05018,2,0.562,0.375,2.0,1.0,4,-1,1,1,-2,1,1,0.86,0.42000000000000004,0.74,0.6841046277665996,0.389465831641126,0.46818057952584247,10084320,0.2,0.9945273631840796
P01435,-2,0.4036,0.82,1.0,1.0,3,2,1,-1,0,1,2,0.76,0.9199999999999999,0.9199999999999999,0.8772635814889337,0.45668152556808367,0.053354326258313906,13215865,0.2,0.9955223880597015
P00216,-3,0.61,0.57,1.0,1.0,4,-1,1,-1,1,0,3,0.9400000000000001,0.9400000000000001,1.0,0.9698189134808854,0.7558820719528581,0.5925999939443486,19571820,0.5636363636363636,0.9865671641791045
P06047,3,0.7388,0.93,3.0,2.0,5,1,1,0,0,0,1,0.9400000000000001,0.4,0.9400000000000001,0.7022132796780685,0.4347407619709692,0.4771631291569524,11256610,0.23636363636363636,0.9930348258706467
P00961,0,0.5,0.235,2.0,1.0,4,-2,1,-1,0,1,3,0.9,0.9,0.6799999999999999,0.8390342052313884,0.4901394622744486,0.37682502195173645,15556750,0.3090909090909091,0.9930348258706467
P04751,1,0.3216,0.895,1.0,1.0,2,2,1,1,-2,-1,-2,0.82,0.78,0.6,0.7243460764587526,0.24000886249113243,0.2979259393829291,5903750,0.12727272727272726,0.9965174129353234
P05748,2,0.8468,0.665,3.0,2.0,5,-2,1,1,-2,1,1,0.48,0.8,0.42000000000000004,0.5553319919517102,0.4542839777949878,0.5012504920216793,12416100,0.32727272727272727,0.991044776119403
P03003,2,0.8072,0.725,3.0,2.0,5,2,1,1,0,0,1,0.4,0.96,0.8800000000000001,0.7645875251509054,0.4593433219299904,0.25341690132315986,12554380,0.38181818181818183,0.9900497512437811
P07946,0,0.3768,0.37,1.0,1.0,3,2,0,1,-1,1,2,0.5599999999999999,0.74,0.6799999999999999,0.6720321931589537,0.23841117486955266,0.19856884771045913,7567040,0.4727272727272727,0.9860696517412936
P02721,-2,0.3108,0.98,1.0,1.0,2,1,1,1,0,-1,3,0.9400000000000001,0.9,0.4,0.6659959758551308,0.28565983888966806,0.10315398512328297,8517175,0.45454545454545453,0.9880597014925373
P09406,-1,0.678,0.97,1.0,1.0,4,0,1,0,-2,0,2,0.78,0.82,0.72,0.7676056338028169,0.3758986992871386,0.1866432514811114,13209090,0.4,0.9870646766169154
P03561,-2,0.3608,0.875,1.0,1.0,3,-2,0,-1,0,0,0,0.5599999999999999,0.8400000000000001,0.5599999999999999,0.619718309859155,0.4184264606340746,0.14916078763839688,10556375,0.09090909090909091,0.9980099502487563
P06740,3,0.7616,0.445,3.0,2.0,5,-2,0,1,-1,1,-1,1.0,0.52,0.82,0.7344064386317908,0.30253109494451796,0.3433473622591617,8504780,0.43636363636363634,0.9875621890547264
P01371,-3,0.6144,0.095,1.0,1.0,4,-1,0,1,0,-1,2,0.5599999999999999,0.74,0.9400000000000001,0.761569416498994,0.28113712265809687,0.18612246545755493,10245090,0.7818181818181819,0.9796019900497512
P02433,1,0.3308,0.195,1.0,1.0,2,0,1,1,0,0,1,0.6599999999999999,0.42000000000000004,0.96,0.7122736418511066,0.3630541851894764,0.33537812496846015,8307375,0.3090909090909091,0.9920398009950249
P09694,3,0.6212,0.79,2.0,1.0,4,-2,0,0,-2,0,-1,0.7,0.44000000000000006,0.78,0.6116700201207244,0.218841534186653,0.14487944207264764,6524930,0.9818181818181818,0.9711442786069652
P03998,0,0.3072,0.23,1.0,1.0,2,0,1,0,0,-1,2,0.72,0.6799999999999999,0.6599999999999999,0.6901408450704226,0.1822258268439978,0.21715162341922264,7171850,0.34545454545454546,0.9905472636815921
P06616,0,0.498,0.13,2.0,1.0,4,-1,0,-1,1,1,3,0.5599999999999999,0.4,0.7,0.5412474849094567,0.4030177188842205,0.11858176643352408,14686600,0.14545454545454545,0.9955223880597015
P09896,3,0.6648,0.275,2.0,1.0,4,-2,1,1,-1,1,-1,0.64,0.9,0.44000000000000006,0.7022132796780685,0.32549124829000675,0.2892037827635975,8427850,0.5454545454545454,0.982089552238806
P05893,2,0.7832,0.47,3.0,2.0,5,-2,0,0,1,0,1,0.9,0.45999999999999996,0.52,0.619718309859155,0.4774565463522515,0.38793108668665033,10676820,0.38181818181818183,0.9890547263681592
P04819,2,0.9124,0.62,4.0,2.0,6,-2,1,-1,-2,0,1,0.44000000000000006,0.8,0.9199999999999999,0.7444668008048291,0.8573464156711609,0.9674851888858611,19171860,0.23636363636363636,0.9935323383084577
P05753,3,0.7632,0.365,3.0,2.0,5,-2,1,0,0,-1,0,0.9,0.6599999999999999,1.0,0.8269617706237425,0.3442071627629019,0.25635994792139766,8466820,0.6545454545454545,0.982089552238806
P02739,-2,0.3664,0.25,1.0,1.0,3,-2,1,1,-1,-1,3,0.5,0.8800000000000001,0.78,0.7203219315895373,0.38130258292832153,0.0757299583169326,9379310,0.6181818181818182,0.9835820895522388
P00673,0,0.4404,0.12,1.0,1.0,3,-1,1,0,-2,-1,2,0.72,0.6799999999999999,0.62,0.6780684104627767,0.23933197956748603,0.23766817048677344,8410150,0.16363636363636364,0.9970149253731343
P00341,-3,0.6072,0.71,1.0,1.0,4,0,1,1,-1,-1,1,0.96,1.0,0.42000000000000004,0.7585513078470826,0.49270368992664054,0.2007286967228833,12430300,0.6,0.9855721393034826
P01586,-2,0.4196,0.05,1.0,1.0,3,-1,1,-1,-1,-1,0,0.5599999999999999,0.7,0.72,0.6720321931589537,0.4189041407753867,0.1349158769087918,11139700,0.36363636363636365,0.991044776119403
P01631,1,0.2944,0.6,1.0,1.0,2,-2,1,0,1,-1,1,0.72,0.48,0.82,0.6921529175050302,0.29475812107057264,0.1781713951211635,6304750,0.5272727272727272,0.9865671641791045
P03787,-2,0.2772,0.345,1.0,1.0,2,2,0,0,-2,0,1,0.54,0.9199999999999999,0.6599999999999999,0.6800804828973843,0.3257870034413297,0.17793724326561097,8013720,0.14545454545454545,0.9965174129353234
P00169,-3,0.7208,0.385,2.0,1.0,5,1,0,1,0,1,1,0.62,0.72,0.9,0.761569416498994,0.5037939999308888,0.1622571431455072,13397130,0.10909090909090909,0.9990049751243781
P01736,-2,0.3552,0.22,1.0,1.0,3,-2,1,-1,-1,-1,0,0.62,0.62,1.0,0.8148893360160966,0.40291100310796996,0.1400389580242428,9910835,0.5272727272727272,0.9865671641791045
P09380,0,0.3892,0.775,1.0,1.0,3,0,1,1,-2,-1,1,0.9199999999999999,0.72,1.0,0.8692152917505032,0.2520128628082307,0.0770036636691192,9536960,0.23636363636363636,0.9915422885572139
P02754,1,0.2652,0.205,1.0,1.0,2,1,1,1,-2,-1,0,0.7,0.44000000000000006,0.8800000000000001,0.6981891348088531,0.14336502283717611,0.16016390629888677,4408125,0.36363636363636365,0.9905472636815921
P03544,0,0.28,0.255,1.0,1.0,2,-1,1,1,-1,1,3,0.8800000000000001,0.58,0.58,0.6740442655935615,0.2605785824486087,0.2337239228510007,8270600,0.7272727272727273,0.9805970149253731
P08948,-2,0.3904,0.235,1.0,1.0,3,2,1,1,1,-1,1,0.9400000000000001,0.52,0.8800000000000001,0.8309859154929577,0.3785391524937952,0.13849274835740455,9801395,0.23636363636363636,0.9920398009950249
P04548,2,0.9132,0.28,4.0,2.0,6,-1,1,1,1,0,1,0.6799999999999999,0.72,0.6799999999999999,0.6961770623742455,0.45051945174515867,0.4473874910426823,13852380,0.10909090909090909,0.9970149253731343
P03767,2,0.5204,0.32,1.0,1.0,3,-1,1,-1,0,1,2,0.6599999999999999,0.76,0.7,0.710261569416499,0.516493177304705,0.5129035839363753,12099740,0.12727272727272726,0.9970149253731343
P01963,1,0.5044,0.56,1.0,1.0,3,1,0,-1,0,1,2,0.7,0.74,0.8,0.7565392354124748,0.31333378052325284,0.3111555192216469,9634250,0.34545454545454546,0.9915422885572139
P04580,2,0.946,0.185,4.0,2.0,6,1,0,-1,0,0,3,0.7,0.9400000000000001,0.6,0.7364185110663984,0.946440876410935,0.6015118943086969,18624480,0.43636363636363634,0.9880597014925373
P02189,0,0.3832,0.245,1.0,1.0,3,-1,0,1,-1,1,3,0.78,0.5,0.78,0.6720321931589537,0.2746579505285988,0.09091551356970559,9008060,0.21818181818181817,0.9945273631840796
P09128,3,0.6348,0.105,2.0,1.0,4,1,1,0,-1,1,-2,0.96,0.96,0.8,0.9175050301810865,0.29669628283542804,0.32929623237553113,8586060,0.41818181818181815,0.9870646766169154
P03830,-1,0.7908,0.655,2.0,1.0,5,0,1,-1,-1,1,2,1.0,0.96,0.8400000000000001,0.9235412474849095,0.6260760507438597,0.4884972900959821,22000360,0.6,0.9840796019900497
P03923,0,0.4548,0.35,1.0,1.0,3,0,0,1,-2,1,3,0.5599999999999999,0.5,0.5,0.5211267605633803,0.3183677161401005,0.23184667090562266,10441640,0.09090909090909091,0.9975124378109452
P08479,0,0.346,0.825,1.0,1.0,3,2,0,1,0,0,2,0.6,0.76,0.64,0.6800804828973843,0.22126550681862994,0.047084708470847086,7775300,0.4909090909090909,0.9850746268656716
P07947,0,0.45,0.515,1.0,1.0,3,1,1,0,0,-1,3,0.64,0.8400000000000001,0.6599999999999999,0.7303822937625755,0.26318956177420566,0.09334382979582362,9248500,0.4,0.9880597014925373
P04387,1,0.654,0.61,2.0,2.0,4,0,0,-1,0,-1,0,0.9199999999999999,0.58,0.8800000000000001,0.806841046277666,0.37780027278585093,0.42877039997577737,10620750,0.09090909090909091,0.9975124378109452
P07048,2,0.938,0.995,4.0,2.0,6,-1,0,1,0,0,3,0.8400000000000001,0.6799999999999999,0.6599999999999999,0.7243460764587526,0.5429332812966882,0.21566395171627253,13355100,0.18181818181818182,0.9945273631840796
P00537,0,0.4288,0.415,1.0,1.0,3,2,1,0,-1,1,2,0.96,0.5,0.78,0.7263581488933601,0.2612818902311362,0.1902746237926545,8569350,0.45454545454545453,0.9895522388059701
P07860,2,0.9664,0.01,4.0,2.0,6,-1,1,-1,0,1,3,0.78,0.8,0.76,0.7826961770623743,0.638588221424056,0.4359766251854543,19635040,0.4,0.9880597014925373
P07619,3,0.688,0.55,2.0,1.0,4,1,0,1,-2,1,-2,0.96,0.8400000000000001,0.96,0.9114688128772637,0.2824105975880202,0.20396241459008285,8420300,0.9090909090909091,0.9741293532338309
P06017,1,0.2908,0.44,1.0,1.0,2,-1,1,1,-1,1,-2,0.76,0.54,0.62,0.641851106639839,0.2322694278611516,0.2010839616071699,5859875,0.23636363636363636,0.9930348258706467
P02385,-1,0.788,0.965,2.0,1.0,5,0,1,1,-2,0,1,0.9400000000000001,0.74,0.8800000000000001,0.8682092555331993,0.6363187325824609,0.4212634107447442,16053550,0.7272727272727273,0.9805970149253731
P05436,3,0.7564,0.255,3.0,2.0,5,-2,1,1,1,1,3,0.78,0.9199999999999999,0.8400000000000001,0.8672032193158954,0.4376556271736987,0.29802081125543745,12303400,0.8181818181818182,0.9776119402985075
P02685,1,0.4908,0.51,1.0,1.0,3,-1,1,0,1,1,-1,0.8,0.4,0.86,0.7082494969818914,0.2897668717642252,0.3127743967057256,6198000,0.10909090909090909,0.9975124378109452
P09041,0,0.5012,0.675,2.0,1.0,4,-1,1,1,-2,1,1,0.45999999999999996,0.74,0.76,0.6659959758551308,0.35810867121580775,0.31116561197404147,11010960,0.16363636363636364,0.9940298507462687
P01718,1,0.5112,0.995,1.0,1.0,3,2,0,-1,-2,0,2,0.6599999999999999,0.62,0.6799999999999999,0.6599597585513078,0.4608332774345934,0.1915664960991512,10544750,0.38181818181818183,0.9905472636815921
P08929,-2,0.2768,0.95,1.0,1.0,2,-1,0,1,1,-1,-1,0.8400000000000001,0.6,0.44000000000000006,0.5955734406438632,0.1616754173603192,0.06610954673448996,4678720,0.14545454545454545,0.9945273631840796
P01953,0,0.4744,1.0,1.0,1.0,3,0,0,-1,1,1,2,0.7,0.76,0.72,0.7344064386317908,0.3313921225462994,0.18428962162271273,13042550,0.5272727272727272,0.9865671641791045
P05999,2,0.7524,0.25,3.0,2.0,5,-2,1,1,1,1,3,0.72,0.5599999999999999,0.9,0.7484909456740444,0.6179504066379246,0.4858105994085647,12666980,0.14545454545454545,0.9955223880597015
P01426,0,0.3592,0.435,1.0,1.0,3,-1,1,1,-1,0,3,0.6,0.62,0.9199999999999999,0.7082494969818914,0.32682875268568035,0.2093923153783268,10373360,0.10909090909090909,0.9980099502487563
P09831,3,0.6644,0.155,2.0,1.0,4,-2,1,0,1,0,-1,0.45999999999999996,0.9199999999999999,0.7,0.7444668008048291,0.31151351428263624,0.3437207940977584,8514030,0.5272727272727272,0.9830845771144279
P07236,2,0.6144,0.75,2.0,1.0,4,1,0,0,-2,1,1,0.76,0.9400000000000001,0.9199999999999999,0.8832997987927566,0.3810911840572728,0.1760196203106549,8720100,0.2727272727272727,0.9920398009950249
P05513,0,0.2904,0.775,1.0,1.0,2,0,1,1,0,-1,2,0.7,0.8400000000000001,0.58,0.7243460764587526,0.24106585684637605,0.17410199735569887,7187570,0.6,0.9835820895522388
P08804,-2,0.3844,0.66,1.0,1.0,3,1,1,-1,0,1,0,0.48,0.74,0.62,0.6056338028169014,0.39015897601639155,0.02213946165258728,10968170,0.32727272727272727,0.9895522388059701
P02124,1,0.5424,0.5,2.0,2.0,4,2,1,0,1,-1,2,0.82,0.9,0.5,0.7203219315895373,0.22821016300072566,0.3070376762446887,7243250,0.7818181818181819,0.9791044776119403
P05589,0,0.3528,0.2,1.0,1.0,3,0,0,1,0,-1,3,0.5,0.48,0.8400000000000001,0.5975855130784709,0.2906358430851226,0.22739374854916683,8665540,0.07272727272727272,0.9980099502487563
P02581,1,0.6232,0.665,2.0,2.0,4,0,1,1,0,1,0,0.5599999999999999,0.86,1.0,0.8309859154929577,0.2729291549533398,0.30291781471725154,7898250,0.7272727272727273,0.9805970149253731
P05057,1,0.576,0.375,2.0,2.0,4,2,1,0,0,-1,1,0.48,0.8,0.8800000000000001,0.7404426559356138,0.3355042371244875,0.2538448340246869,7859750,0.7454545454545455,0.9796019900497512
P06470,1,0.2764,0.185,1.0,1.0,2,0,1,1,0,1,-2,0.4,0.76,0.64,0.607645875251509,0.24018672211821668,0.24463418818946114,6059625,0.36363636363636365,0.9895522388059701
P01774,-2,0.502,0.955,2.0,2.0,4,-1,0,0,-1,1,3,0.5,0.6799999999999999,0.44000000000000006,0.5090543259557344,0.327979250387734,0.12213643382686892,10084565,0.2,0.9955223880597015
P05825,0,0.4036,0.64,1.0,1.0,3,0,1,-1,1,1,1,0.54,0.8400000000000001,0.5,0.6519114688128773,0.42100999876006434,0.29670471634319395,13362600,0.43636363636363634,0.9875621890547264
P08394,-2,0.426,0.405,1.0,1.0,3,-1,0,0,-1,0,-1,0.86,0.76,0.72,0.7746478873239437,0.27179593504363153,0.0830472038029491,6857075,0.09090909090909091,0.9965174129353234
P08613,0,0.426,0.055,1.0,1.0,3,0,1,0,0,1,3,0.62,0.9800000000000001,0.8400000000000001,0.8350100603621732,0.2731964525643293,0.10048142428921791,9955700,0.6909090909090909,0.9796019900497512
P05805,1,0.2776,0.015,1.0,1.0,2,1,1,0,-2,-1,0,0.96,0.6599999999999999,0.5599999999999999,0.7142857142857143,0.1934604572313659,0.11526932509764738,3807000,0.8,0.9776119402985075
P03757,0,0.418,0.44,1.0,1.0,3,-2,0,0,1,1,3,0.44000000000000006,0.62,0.6799999999999999,0.5875251509054326,0.22919804618658796,0.0546260130600216,9020500,0.32727272727272727,0.9915422885572139
P06323,1,0.292,0.875,1.0,1.0,2,2,1,0,-2,-1,2,0.8,0.5,0.52,0.6016096579476862,0.24595445573937771,0.08881622107164845,5500000,0.5818181818181818,0.9835820895522388
P09875,3,0.7484,0.11,3.0,2.0,5,-1,0,1,1,1,0,0.8,0.64,0.5599999999999999,0.6599597585513078,0.31527194228810823,0.36526074625811206,8616750,0.9090909090909091,0.972636815920398
P08821,0,0.3976,0.28,1.0,1.0,3,0,1,0,1,1,1,0.4,0.74,0.5599999999999999,0.5875251509054326,0.24076908535432687,0.1721480404921226,9475900,0.4,0.9875621890547264
P01341,-3,0.7016,0.99,1.0,1.0,4,0,0,0,-1,-1,2,0.8800000000000001,0.72,0.5,0.6921529175050302,0.29959590292726457,0.15426570179953775,10917740,0.4909090909090909,0.9875621890547264
P06000,2,0.8896,0.945,4.0,2.0,6,-1,1,0,-2,0,1,0.6799999999999999,0.62,0.8800000000000001,0.7464788732394366,0.6198042121225057,0.5170153712618968,12196780,0.5272727272727272,0.9850746268656716
P04779,1,0.3344,0.33,1.0,1.0,2,2,0,1,-2,-1,-1,0.78,0.6799999999999999,0.9800000000000001,0.8350100603621732,0.1745016373249099,0.0938646158193801,3577000,0.4,0.9890547263681592
P05754,1,0.5596,0.685,2.0,2.0,4,-1,0,-1,1,-1,3,0.8400000000000001,0.8,0.6,0.7364185110663984,0.48155951386390383,0.37812093135919095,11019000,0.7272727272727273,0.9800995024875622
P09684,3,0.78,0.63,3.0,2.0,5,-2,1,0,-1,0,2,0.6599999999999999,0.6,0.74,0.6619718309859155,0.39903061421535446,0.15850263925475117,11217570,0.2,0.9925373134328358
P00810,-3,0.6076,0.01,1.0,1.0,4,-2,1,1,0,0,1,0.6799999999999999,0.4,0.7,0.6217303822937625,0.3975152501925966,0.31580020387359836,13037450,0.7090909090909091,0.982089552238806
P08203,-3,0.642,0.02,1.0,1.0,4,1,1,1,-2,-1,1,0.5,0.45999999999999996,0.8800000000000001,0.6458752515090543,0.4074703076056842,0.26975908600034315,12149050,0.7272727272727273,0.9791044776119403
P08478,0,0.492,0.405,2.0,1.0,4,-2,0,-1,1,1,1,0.52,0.72,0.64,0.6398390342052315,0.40151455095017696,0.19936213804866726,14109250,0.12727272727272726,0.9950248756218906
P03102,1,0.2336,0.35,1.0,1.0,2,2,1,-1,1,-1,1,0.58,0.96,0.78,0.7786720321931591,0.34024851563436936,0.19522209101644108,7439500,0.5454545454545454,0.9855721393034826
P05985,3,0.636,0.285,2.0,1.0,4,2,0,-1,-2,1,1,0.62,0.64,0.8,0.688128772635815,0.41833600630944323,0.42882893793966553,13277730,0.9818181818181818,0.972636815920398
P09860,3,0.6936,0.435,2.0,1.0,4,-1,0,1,0,-1,3,0.9199999999999999,0.4,0.6599999999999999,0.6116700201207244,0.33111262884659554,0.22605746813213431,10180900,0.18181818181818182,0.9925373134328358
